CustID,Address,Age,Callcard,Callid,Callwait,Cardmon,Cardten,Confer,Custcat,Ebill,Education,Employ,Equip,Equipmon,Equipten,Forward,GeFemaleder,Income,Internet,lnInc,LogLong,LongMon,LongTen,Marital,Multline,Pager,Region,Reside,Retire,Tenure,Tollfree,Tollmon,Tollten,Voice,Wireless,Wiremon,Wireten
C01068,23,52,Y,N,N,15.25,420,N,C2,N,E3,3,Y,37.6,1106.4,N,Male,17,Y,2.833,2.332,10.3,367.4,N,Y,N,R2,1,N,30,N,0,0,N,N,0,0
C01069,12,55,Y,Y,Y,16.25,595,Y,C4,Y,E2,24,N,0,0,Y,Female,135,Y,4.905,2.497,12.15,467.75,Y,Y,Y,R1,4,N,38,Y,31.75,1167.65,Y,N,0,0
C01070,1,55,N,Y,Y,0,0,Y,C3,N,E3,33,N,0,0,Y,Female,587,N,6.375,2.565,13,650.85,N,N,N,R2,1,N,54,N,0,0,Y,N,0,0
C01071,38,67,Y,N,N,25.25,1675,N,C2,Y,E2,10,Y,29.25,1963.25,N,Male,49,Y,3.892,2.66,14.3,924.55,Y,Y,N,R1,2,N,67,N,0,0,N,N,0,0
C01072,13,55,N,N,N,0,0,N,C2,N,E1,5,Y,26.55,300.75,N,Male,36,Y,3.584,1.783,5.95,73.35,Y,Y,N,R2,2,N,12,N,0,0,N,N,0,0
C01073,4,32,Y,N,N,9.25,15,N,C4,Y,E2,11,Y,29.5,50.5,Y,Female,58,N,4.06,1.012,2.75,5.7,N,Y,Y,R2,4,N,3,Y,15.75,49.65,Y,Y,28.55,67.7
C01074,0,52,Y,Y,Y,25.5,115,Y,C4,N,E5,9,Y,35.25,127.35,Y,Female,97,Y,4.575,1.131,3.1,12.9,Y,N,Y,R3,2,N,5,Y,16.5,83,Y,Y,40.3,162.75
C01075,2,28,Y,N,N,25.75,1395,N,C1,N,E3,3,N,0,0,N,Female,21,N,3.045,2.342,10.4,567.55,Y,N,N,R1,4,N,54,N,0,0,N,N,0,0
C01076,10,30,Y,N,N,12,430,N,C1,N,E1,5,N,0,0,N,Male,25,N,3.219,1.374,3.95,179.75,Y,N,N,R2,4,N,38,N,0,0,N,N,0,0
C01077,2,33,N,N,N,0,0,N,C1,Y,E1,3,N,0,0,N,Female,24,N,3.178,1.96,7.1,153.4,Y,N,N,R2,4,N,22,N,0,0,N,N,0,0
C01078,0,39,Y,Y,Y,9.25,30,Y,C3,N,E1,0,N,0,0,Y,Male,22,N,3.091,1.548,4.7,32.95,N,N,N,R3,2,N,5,Y,19,106.85,N,N,0,0
C01079,4,29,Y,Y,Y,7.5,345,Y,C3,N,E1,13,N,0,0,Y,Male,33,N,3.497,3.093,22.05,1042.95,N,Y,N,R3,4,N,43,Y,18.75,830.75,N,Y,24.95,1124.25
C01080,4,33,N,Y,N,0,0,N,C2,Y,E3,8,Y,30.45,1158.9,N,Male,41,N,3.714,2.219,9.2,347.1,N,Y,N,R2,3,N,37,N,0,0,N,N,0,0
C01081,8,46,Y,Y,Y,23,1155,Y,C3,N,E2,21,N,0,0,Y,Male,107,N,4.673,2.851,17.3,840,Y,Y,Y,R2,6,N,51,Y,25.75,1396.75,N,Y,37.4,1832.25
C01082,23,53,Y,N,N,9.5,560,N,C2,Y,E5,14,Y,34.2,1988.65,N,Male,100,Y,4.605,2.65,14.15,752.9,Y,Y,N,R1,2,N,56,N,0,0,Y,N,0,0
C01083,14,53,Y,Y,Y,16.5,890,Y,C3,N,E3,26,N,0,0,Y,Male,360,N,5.886,3.463,31.9,1892.85,N,Y,N,R1,2,N,62,Y,53.25,3232.05,N,N,0,0
C01084,3,31,N,N,N,0,0,N,C1,Y,E5,2,Y,25.25,25.25,N,Male,29,Y,3.367,0.372,1.45,1.45,N,N,N,R3,3,N,1,N,0,0,N,N,0,0
C01085,24,55,Y,Y,Y,65.25,4915,N,C2,Y,E3,25,Y,35.65,2477.1,N,Male,82,N,4.407,4.132,62.3,4333,Y,Y,N,R3,2,N,72,N,0,0,N,N,0,0
C01086,10,44,Y,Y,Y,18.5,595,Y,C3,N,E2,24,N,0,0,Y,Female,201,N,5.303,2.035,7.65,237.85,N,N,Y,R2,1,N,32,Y,28,895.05,N,N,0,0
C01087,19,54,Y,Y,N,11.75,415,Y,C4,Y,E3,10,Y,47.15,1872.7,N,Male,57,Y,4.043,2.163,8.7,356.45,N,Y,N,R2,1,N,42,N,0,0,Y,Y,47.5,1932.35
C01088,2,22,Y,Y,Y,19,600,Y,C3,N,E2,2,N,0,0,Y,Male,17,N,2.833,1.569,4.8,157.25,Y,N,N,R2,4,N,32,Y,28,952.9,Y,N,0,0
C01089,14,44,Y,Y,Y,17.5,640,Y,C4,N,E4,18,N,0,0,Y,Female,418,N,6.035,1.953,7.05,269,Y,N,Y,R2,2,N,39,Y,27.5,1046.2,Y,N,0,0
C01090,11,39,Y,Y,Y,13.75,40,Y,C4,N,E4,1,N,0,0,Y,Female,38,Y,3.638,1.03,2.8,9.35,N,N,Y,R2,2,N,4,Y,22.75,103.45,Y,Y,30.2,76.9
C01091,21,40,Y,Y,Y,16.75,540,Y,C4,Y,E4,9,Y,45.4,1498.85,Y,Male,23,Y,3.135,1.783,5.95,207.7,Y,Y,Y,R1,3,N,34,Y,25.75,805.85,N,Y,37.7,1257.7
C01092,4,49,Y,N,N,14.5,180,N,C1,N,E1,8,N,0,0,N,Female,26,N,3.258,1.872,6.5,86.7,N,N,N,R3,1,N,14,N,0,0,N,N,0,0
C01093,2,24,Y,N,Y,15.75,35,N,C1,N,E4,0,N,0,0,N,Female,25,Y,3.219,1.322,3.75,12.4,N,N,N,R2,1,N,4,N,0,0,Y,N,0,0
C01094,9,41,N,N,N,0,0,N,C1,Y,E2,12,N,0,0,N,Male,55,N,4.007,1.579,4.85,55.65,N,N,N,R1,3,N,13,N,0,0,N,N,0,0
C01095,13,36,Y,Y,Y,55.5,3145,Y,C4,Y,E2,8,N,0,0,Y,Male,39,Y,3.664,2.797,16.4,933.1,Y,Y,Y,R2,7,N,58,Y,38.25,2355.4,Y,Y,57.05,3247.95
C01096,19,61,Y,Y,Y,15,1030,Y,C3,N,E3,30,N,0,0,Y,Female,155,N,5.043,3.174,23.9,1684.05,Y,Y,N,R1,2,N,71,Y,27.5,1935.15,N,N,0,0
C01097,15,48,Y,Y,Y,11.5,510,Y,C3,Y,E3,20,Y,40.2,1832,Y,Female,64,N,4.159,2.322,10.2,393.55,Y,N,N,R1,2,N,46,Y,26.5,1316.7,N,Y,23.2,948.75
C01098,29,58,Y,Y,Y,29.25,2055,Y,C4,N,E2,7,Y,54,3649.6,Y,Male,26,Y,3.258,3.486,32.65,2321.8,Y,Y,Y,R1,3,N,69,Y,33,2378.2,Y,Y,50.65,3475.45
C01099,7,35,N,N,N,0,0,N,C1,Y,E3,3,Y,27.15,434.15,N,Female,46,N,3.829,1.629,5.1,74.1,N,N,N,R3,1,N,16,N,0,0,N,N,0,0
C01100,24,50,Y,N,N,28.25,1355,Y,C3,N,E1,8,N,0,0,Y,Female,31,N,3.434,2.481,11.95,540.5,N,N,N,R1,1,N,50,N,0,0,N,N,0,0
C01101,6,41,Y,Y,Y,9,65,Y,C4,Y,E2,16,Y,37.65,256.3,Y,Female,94,N,4.543,1.348,3.85,27.95,N,Y,Y,R2,1,N,7,Y,28,218.9,Y,Y,41.4,237.25
C01102,5,39,N,N,N,0,0,N,C1,N,E1,4,N,0,0,N,Male,31,N,3.434,1.609,5,69.6,Y,N,N,R3,5,N,16,N,0,0,N,N,0,0
C01103,24,55,Y,Y,Y,18,775,Y,C3,N,E2,35,N,0,0,Y,Female,269,N,5.595,2.313,10.1,449.7,N,N,Y,R2,1,N,46,Y,39,1829.75,N,N,0,0
C01104,12,34,N,N,Y,0,0,N,C1,Y,E2,2,Y,28.5,143.65,Y,Female,22,N,3.091,1.281,3.6,16.1,N,N,N,R3,2,N,5,Y,12.5,46.7,Y,Y,19.3,86.15
C01105,14,51,N,N,Y,0,0,N,C2,Y,E5,16,N,0,0,N,Female,222,Y,5.403,2.506,12.25,575.6,Y,Y,N,R3,2,N,49,N,0,0,N,N,0,0
C01106,4,39,Y,Y,Y,17.75,290,Y,C4,Y,E2,17,N,0,0,Y,Male,55,Y,4.007,1.686,5.4,81.55,N,N,Y,R3,1,N,22,Y,38.75,908.35,Y,Y,50.2,1147.4
C01107,7,27,Y,Y,Y,21.75,445,Y,C4,Y,E4,1,Y,46.3,804.35,Y,Female,56,Y,4.025,1.558,4.75,97.85,Y,Y,Y,R1,4,N,19,N,0,0,Y,Y,37.7,692.95
C01108,0,25,N,N,N,0,0,N,C1,N,E3,2,N,0,0,N,Male,51,N,3.932,1.147,3.15,45.35,Y,N,N,R3,2,N,15,N,0,0,N,N,0,0
C01109,15,45,N,N,N,0,0,N,C1,N,E1,10,N,0,0,N,Male,41,N,3.714,2.322,10.2,445.7,N,N,N,R3,2,N,48,N,0,0,N,N,0,0
C01110,21,52,Y,Y,N,15.75,910,Y,C3,N,E1,18,N,0,0,Y,Female,82,N,4.407,2.493,12.1,751.75,N,N,N,R1,1,N,61,N,0,0,N,N,0,0
C01111,20,60,Y,N,Y,11.75,630,Y,C3,N,E2,27,N,0,0,Y,Male,14,N,2.639,2.779,16.1,938.65,N,N,N,R3,1,Y,57,Y,14,822.35,N,N,0,0
C01112,0,60,Y,Y,Y,22,785,Y,C3,N,E1,20,N,0,0,Y,Female,46,N,3.829,2.175,8.8,293.65,Y,N,N,R1,3,N,37,Y,37.75,1377.85,N,N,0,0
C01113,15,39,Y,N,N,14.25,615,N,C1,N,E1,11,N,0,0,N,Male,36,Y,3.584,2.721,15.2,736.75,Y,N,N,R3,5,N,45,N,0,0,N,N,0,0
C01114,2,27,N,N,Y,0,0,N,C2,N,E3,3,N,0,0,N,Female,17,N,2.833,1.649,5.2,89,N,Y,N,R2,5,N,24,Y,18.5,462.25,Y,N,0,0
C01115,3,23,Y,N,Y,12.75,435,Y,C3,N,E1,7,N,0,0,Y,Male,24,N,3.178,1.792,6,203.25,Y,N,N,R2,4,N, ,Y,28,959.4,N,N,0,0
C01116,10,32,Y,Y,Y,12.5,80,,C3,,E1,10,N,0,0,Y,Female,47,N,3.85,1.348,3.85,29.9,N,N,N,R3,1,N,6,Y,23.75,128.45,N,N,0,0
C01117,6,26,Y,Y,N,10.75,10,Y,C4,N,E4,0,Y,29.6,66.55,Y,Male,59,N,4.078,0.936,2.55,2.7,Y,N,Y,R2,3,N,3,Y,23.5,80.5,Y,Y,19.2,29.7
C01118,19,40,Y,N,N,14.75,1070,Y,C2,Y,E4,15,N,0,0,N,Female,163,N,5.094,3.664,39,2914,Y,Y,N,R1,2,N,72,Y,31.25,2176.85,N,N,0,0
C01119,6,43,Y,Y,Y,52.75,2645,Y,C3,N,E3,4,N,0,0,Y,Female,27,N,3.296,2.708,15,817.85,N,N,N,R1,1,N,50,Y,45.25,2320.25,N,N,0,0
C01120,2,52,Y,Y,N,13.5,430,Y,C3,N,E2,19,N,0,0,Y,Female,106,Y,4.663,1.599,4.95,153.5,Y,N,N,R1,2,N,,Y,19,649.35,N,N,0,0
C01121,17,46,N,Y,N,0,0,Y,C4,Y,E5,1,Y,42.5,547.95,Y,Female,63,Y,4.143,1.308,3.7,40.55,Y,Y,Y,R1,2,N,15,Y,16.5,207.35,Y,Y,33.1,475.3
C01122,2,34,N,N,N,0,0,N,C1,N,E5,5,Y,25.6,179.1,N,Male,22,N,3.091,1.537,4.65,29.35,N,N,N,R1,1,N,7,N,0,0,N,N,0,0
C01123,18,49,Y,Y,Y,25.25,1705,Y,C3,N,E2,22,N,0,0,Y,Male,87,N,4.466,3.243,25.6,1841.85,N,N,N,R3,1,N,70,Y,33.5,2368.2,Y,N,0,0
